"","year","minwage","new pay gap","new disp inc gap ft","new disp inc gap","new abs poverty rate","relative poverty line","new relative poverty rate","new in-work poverty rate","new social tax","social tax change","new income tax","income tax change","total tax change","new subsistence benefits","subsistence benefit change","new all benefits","total benefits change","other benefits change"
"318",2019,858,19.3708324531587,9.07759827751222,14.5998973957727,0.45,598.575,18.09,6.73,356290567.0665,3.71819307495898,151157074.7739,5.00654787398543,4.09864643239696,3291033.0367,-2.24510133763359,253041936.6516,-0.0298613656223381,-1.54193642742939e-07
"319",2019,859,19.3709956580094,9.07029628437339,14.5967354148629,0.45,598.765714285714,18.11,6.73,356355447.4327,3.7370801153982,151194993.1174,5.03288917728194,4.11973472930174,3290817.0916,-2.25151564315158,253041720.7065,-0.0299466797875425,-1.54193642742939e-07
"320",2019,860,19.3590802042154,9.06298640252689,14.5935652514684,0.45,598.954285714286,18.12,6.73,356421381.7684,3.7562739723019,151233467.858,5.05961700128091,4.14115337946764,3290602.8753,-2.25787859741695,253041506.4902,-0.0300313109498234,-1.54193628532084e-07
"321",2019,861,19.3491193309244,9.05562141988433,14.5903632760381,0.45,599.145,18.15,6.77,356486073.8121,3.77510619099951,151271690.224,5.08616950443857,4.16226541126132,3290386.9302,-2.26429290293491,253041290.5451,-0.0301166251150136,-1.54193642742939e-07
"322",2019,862,19.3513209284036,9.04835313253828,14.5872507975711,0.45,599.224,18.1,6.72,356551876.4387,3.79426170664149,151310185.552,5.11291163019484,4.18366126573832,3290171.6438,-2.27068764281771,253041075.2587,-0.0302016790453479,-1.54193628532084e-07
"323",2019,863,19.3358666904778,9.04114085543313,14.5841829203313,0.45,599.506666666667,18.11,6.72,356617823.8149,3.81345935970825,151348913.6514,5.13981545874404,4.20513456549615,3289957.4275,-2.27705059708306,253040861.0424,-0.0302863102076572,-1.54193642742939e-07
"324",2019,864,19.325138532785,9.0339546064283,14.581134579966,0.45,599.619,18.09,6.7,356683823.8843,3.83267235206263,151387700.6382,5.16676019548491,4.2266307550823,3289741.4824,-2.28346490260104,253040645.0973,-0.0303716243728616,-1.54193642742939e-07
"325",2019,865,19.3249180198008,9.02675559633856,14.5780764938964,0.45,599.624,18.09,6.7,356749887.324,3.85190379186869,151426790.4802,5.19391532118112,4.24820207277175,3289525.5373,-2.289879208119,253040429.1522,-0.0304569385380375,-1.54193628532084e-07
"326",2019,866,19.3116661788633,9.01955832035264,14.5750193735792,0.45,599.930769230769,18.1,6.7,356817032.168,3.87145003456412,151465611.8756,5.22088396105924,4.26994016194496,3289309.5922,-2.296293513637,253040213.2071,-0.030542252703242,-1.54193642742939e-07
"327",2019,867,19.3009262586684,9.01237311126538,14.571974009497,0.45,600.341538461538,18.16,6.72,356883174.1685,3.89070434386201,151504528.5989,5.24791882379664,4.29149208187079,3289095.3759,-2.30265646790235,253039998.9908,-0.0306268838655512,-1.54193642742939e-07
"328",2019,868,19.3054589358972,9.00520619751901,14.5689377389796,0.45,600.477857142857,18.16,6.72,356949079.2278,3.90988967824059,151543424.9444,5.27493953038268,4.31299121495245,3288879.4308,-2.30907077342033,253039783.0457,-0.0307121980307272,-1.54193628532084e-07
"329",2019,869,19.3024193824736,8.99804011281696,14.5659069190483,0.45,600.5688,18.16,6.72,357015415.8988,3.92920065721871,151582895.5058,5.30235913612368,4.33469668516736,3288663.4857,-2.31548507893829,253039567.1006,-0.0307975121959174,-1.54193642742939e-07
"330",2019,870,19.2933257062643,8.99086734010863,14.5628736095824,0.45,600.777391304348,18.18,6.75,357081833.3748,3.94853515898797,151622081.4647,5.32958103278565,4.35636034802691,3288449.9281,-2.32182846756848,253039353.543,-0.0308818831233566,-1.54193628532084e-07
"331",2019,871,19.2867623179749,8.98370221217484,14.5598514010555,0.45,600.7872,18.18,6.75,357146842.938,3.96745980940241,151661195.8649,5.35675321869429,4.37772050966211,3288233.983,-2.32824277308644,253039137.5979,-0.030967197288561,-1.54193642742939e-07
"332",2019,872,19.2763555381197,8.97648667824618,14.5567962665295,0.45,600.7872,18.18,6.75,357213632.2258,3.98690254768317,151700542.2852,5.38408658547903,4.39949336392405,3288018.0379,-2.33465707860444,253038921.6528,-0.0310525114537654,-1.54193642742939e-07
