"","year","minwage","new pay gap","new disp inc gap ft","new disp inc gap","new abs poverty rate","relative poverty line","new relative poverty rate","new in-work poverty rate","new social tax","social tax change","new income tax","income tax change","total tax change","new subsistence benefits","subsistence benefit change","new all benefits","total benefits change","other benefits change"
"32",2018,532,22.109439977488,10.2424491961038,15.0763553317195,0.64,537.1584,17.74,7.02,320124351.5786,0.123605739755718,127666343.2551,0.147927169246273,0.130538641400307,3207849.3466,-0.319770221307976,235345507.1242,-0.00437247600758894,-9.58052339683491e-08
"33",2018,533,22.1037105774686,10.2416345750262,15.0763181157407,0.64,537.1584,17.74,7.02,320139564.0615,0.128363667831749,127673466.5962,0.153515077754463,0.135533158066067,3207453.001,-0.332086205074972,235345110.7786,-0.00454087874223319,-9.58052197574943e-08
"34",2018,534,22.1024829737325,10.2408361304221,15.0762952990423,0.64,537.1584,17.72,7.01,320154480.5559,0.13302902114512,127680704.731,0.159193036238349,0.14048715773778,3207055.0163,-0.344453121989716,235344712.7939,-0.00470997791182981,-9.58052197574943e-08
"35",2018,535,22.1012003893687,10.2400598948997,15.0762899100136,0.64,537.1584,17.72,7.01,320169106.3207,0.137603444494218,127687988.1843,0.164906544842339,0.145386280999759,3206658.6707,-0.35676910575674,235344316.4483,-0.00487838064647406,-9.58052339683491e-08
"36",2018,536,22.1290760079289,10.2392272590314,15.0762465822522,0.64,537.1584,17.72,7.01,320184163.7833,0.14231288768832,127695225.3081,0.17058371024676,0.150371576520129,3206265.4415,-0.368988250977267,235343923.2191,-0.00504545925824118,-9.58052339683491e-08
"37",2018,537,22.128916974244,10.2384729391759,15.0762687400105,0.64,537.1584,17.72,7.01,320199869.1972,0.147224987194491,127702679.8661,0.176431442018725,0.155550381010784,3205867.4568,-0.381355167892011,235343525.2344,-0.0052145584278378,-9.58052339683491e-08
"38",2018,538,22.1299511989811,10.2376813169927,15.0762732533998,0.64,537.201,17.72,7.01,320215417.1,0.15208782278431,127710288.3873,0.182399950300351,0.160728392154994,3205471.1112,-0.393671151659035,235343128.8888,-0.00538296116248205,-9.58052339683491e-08
"39",2018,539,22.1293584892046,10.236839025358,15.0762450307033,0.64,537.234285714286,17.73,7.01,320230984.9612,0.156956900657676,127717829.2659,0.188315396310401,0.165895740628713,3205076.2429,-0.405941230027281,235342734.0205,-0.00555073620918733,-9.58052339683491e-08
"40",2018,540,22.1182989346361,10.2359843506699,15.0762085204485,0.64,537.234285714286,17.71,6.99,320246678.3982,0.161865254211989,127725500.3291,0.194332965695381,0.17112027972054,3204679.8973,-0.41825721379432,235342337.6749,-0.00571913894384579,-9.58052339683491e-08
"41",2018,541,22.1219562151419,10.2351368314476,15.0761855693783,0.64,537.234285714286,17.69,6.97,320262989.5798,0.166966816488085,127733308.6917,0.200458239663732,0.176513654304685,3204281.9126,-0.430624130709049,235341939.6902,-0.0058882381134282,-9.58052339683491e-08
"42",2018,542,22.123583637602,10.2342586682908,15.0761427663941,0.64,537.234285714286,17.69,6.97,320278595.4563,0.171847784206406,127741056.5673,0.206536064574536,0.181735790012397,3203885.567,-0.442940114476073,235341543.3446,-0.00605664084808666,-9.58052339683491e-08
"43",2018,543,22.0892343521961,10.2333839191122,15.0761066307857,0.64,537.3936,17.71,6.98,320294650.9556,0.17686937807747,127748920.0522,0.21270457925884,0.187084317347455,3203490.6987,-0.455210192844319,235341148.4763,-0.00622441589477774,-9.58052339683491e-08
"44",2018,544,22.1160263243596,10.2325000445324,15.076064262616,0.64,537.5928,17.76,7.02,320310755.513,0.18190631559186,127756831.4382,0.218910669985135,0.192454525742505,3203094.3531,-0.467526176611329,235340752.1307,-0.00639281862943619,-9.58052339683491e-08
"45",2018,545,22.1140959430985,10.2315495274163,15.0759807396427,0.64,537.792,17.78,7.02,320327411.0716,0.187115586846659,127764826.6849,0.225182545279722,0.197966695694021,3202696.3684,-0.479893093526059,235340354.146,-0.00656191779903281,-9.58052339683491e-08
"46",2018,546,22.1127185749923,10.230601586488,15.0759034289858,0.64,537.9888,17.79,7.02,320343723.3472,0.192217491287366,127772823.2295,0.231455438712601,0.203402394310473,3202300.0228,-0.492209077293097,235339957.8004,-0.00673032053369127,-9.58052339683491e-08
"47",2018,547,22.1143506835103,10.2296439043061,15.0758235523163,0.64,538.188,17.79,7.02,320360221.9283,0.197377665517067,127780948.3944,0.237829228404522,0.208908513528215,3201905.1545,-0.504479155661329,235339562.9321,-0.00689809558038235,-9.58052339683491e-08
"48",2018,548,22.1130503491264,10.2286661792674,15.0757307744134,0.64,538.3872,17.86,7.08,320377225.0355,0.202695637715223,127789115.8398,0.244236185055911,0.214536904244724,3201508.8089,-0.516795139428368,235339166.5865,-0.0070664983150408,-9.58052339683491e-08
"49",2018,549,22.1129872076661,10.2278025272394,15.0757284937648,0.64,538.5864,17.88,7.08,320393672.3338,0.207839772493941,127797290.5958,0.250648876511164,0.220042645181181,3201112.4633,-0.529111123195392,235338770.2409,-0.00723490104968505,-9.58052197574943e-08
"50",2018,550,22.1133375964178,10.2269508234044,15.0757410339891,0.64,538.7832,17.84,7.03,320410678.562,0.213158720830805,127805684.2315,0.257233268257153,0.225722312228925,3200714.4786,-0.541478040110121,235338372.2562,-0.00740400021928167,-9.58052339683491e-08
"51",2018,551,22.1109021556645,10.2261094941751,15.0757628473782,0.64,538.845,17.85,7.03,320427788.7033,0.218510169520115,127814144.0814,0.263869601765634,0.231440021465502,3200321.2494,-0.553697185330662,235337979.027,-0.00757107883103458,-9.58052197574943e-08
"52",2018,552,22.1059475269157,10.2252124568468,15.0757542637606,0.64,538.845,17.85,7.03,320445555.5874,0.224067024192649,127822642.0698,0.27053585303959,0.237313113204834,3199923.2647,-0.566064102245392,235337581.0423,-0.0077401780006312,-9.58052339683491e-08
"53",2018,553,22.1009859255776,10.2242909683584,15.0757296677437,0.64,538.845,17.85,7.03,320462873.762,0.229483538360412,127831315.2209,0.277339510781687,0.243125037106708,3199526.9191,-0.578380086012416,235337184.6967,-0.00790858073527545,-9.58052197574943e-08
"54",2018,554,22.0319966219554,10.2233250146604,15.0756814642309,0.64,538.845,17.85,7.03,320480472.3514,0.234987756386857,127840090.0745,0.284222949101022,0.249022406310402,3199128.9344,-0.590747002927159,235336786.712,-0.00807767990487207,-9.58052197574943e-08
"55",2018,555,22.0128761677806,10.2224227812101,15.0756828900429,0.64,538.845,17.85,7.03,320498232.0636,0.240542367942012,127848886.5599,0.291123356496769,0.25496064129527,3198735.7052,-0.602966148147701,235336393.4828,-0.00824475851663919,-9.58052197574943e-08
"56",2018,556,22.0220441354972,10.2214703143804,15.0756550242092,0.64,538.845,17.85,7.03,320516169.0629,0.24615242864877,127857819.4454,0.298130763019557,0.260969019917908,3198337.7205,-0.615333065062444,235335995.4981,-0.0084138576862216,-9.58052197574943e-08
"57",2018,557,22.0199921079908,10.2204678204178,15.0755955926416,0.64,538.845,17.85,7.03,320534169.238,0.251782248517429,127866806.6578,0.305180786306366,0.26700367333541,3197941.3749,-0.62764904882944,235335599.1525,-0.00858226042088006,-9.58052339683491e-08
"58",2018,558,22.019448971667,10.2194384209426,15.0755182732589,0.64,539.052,17.86,7.03,320552212.3622,0.257425501349687,127875705.7358,0.312161672518755,0.273028222861768,3197543.3902,-0.640015965744198,235335201.1678,-0.00875135959046247,-9.58052197574943e-08
"59",2018,559,22.0190199375658,10.2183947668118,15.0754313747934,0.64,539.052,17.86,7.03,320570300.7886,0.263082923112179,127884744.3889,0.319252048488551,0.279094112826527,3197150.161,-0.652235110964725,235334807.9386,-0.00891843820222959,-9.58052339683491e-08
"60",2018,560,22.0195483694486,10.2173322674901,15.0753357609597,0.64,539.052,17.86,7.03,320588858.837,0.26888722607174,127893822.9989,0.326373768668631,0.285273949798963,3196753.8154,-0.664551094731749,235334411.593,-0.00908684093688805,-9.58052339683491e-08
"61",2018,561,22.0206612386323,10.2163201154961,15.0752825617318,0.64,539.052,17.82,7,320607220.9711,0.274630253948587,127902871.6042,0.333471951646729,0.291403268992838,3196355.8307,-0.676918011646478,235334013.6083,-0.00925594010647046,-9.58052339683491e-08
"62",2018,562,22.0186047183554,10.2153178888198,15.0752393745445,0.64,539.052,17.82,7,320625672.7868,0.280401331066642,127912076.6485,0.340692853277034,0.297587623247779,3195959.4851,-0.689233995413502,235333617.2627,-0.00942434284112892,-9.58052339683491e-08
"63",2018,563,22.0196262442874,10.2143971527858,15.0752593628344,0.64,539.052,17.81,6.99,320644246.2667,0.286210460455109,127921455.8436,0.348050367589977,0.303838124735464,3195564.6168,-0.701504073781749,235333222.3944,-0.00959211788783421,-9.58052339683491e-08
"64",2018,564,22.0307709989823,10.2134498597767,15.0752664646588,0.64,539.332,17.81,6.99,320663209.1177,0.292141371389775,127930946.1745,0.355495062437129,0.310200544639613,3195168.2712,-0.713820057548773,235332826.0488,-0.00976052062249266,-9.58052339683491e-08
"65",2018,565,22.0410063547125,10.21250802253,15.0752842419488,0.64,539.343333333333,17.8,6.98,320682205.9762,0.298082918670914,127940382.364,0.362897286035818,0.316558462399641,3194770.2865,-0.726186974463516,235332428.0641,-0.00992961979207507,-9.58052339683491e-08
"66",2018,566,22.0386386507455,10.2115215359676,15.0752752251643,0.64,539.343333333333,17.75,6.93,320701357.212,0.304072749726274,127950008.7298,0.370448693528672,0.322993425837367,3194373.9409,-0.738502958230541,235332031.7185,-0.0100980225267335,-9.58052339683491e-08
"67",2018,567,22.0370651807018,10.2105170877682,15.0752568336943,0.64,539.343333333333,17.75,6.93,320720995.9078,0.310215041075978,127959693.1497,0.378045641589466,0.32955037175779,3193979.0726,-0.750773036598787,235331636.8502,-0.0102657975734246,-9.58052339683491e-08
"68",2018,568,22.0362943072632,10.209516275443,15.0752449613001,0.64,539.343333333333,17.75,6.93,320740334.8935,0.316263593677746,127969304.5806,0.385585333392513,0.336023978381348,3193582.727,-0.763089020365811,235331240.5046,-0.0104342003080831,-9.58052339683491e-08
"69",2018,569,22.0467890035871,10.2085281726737,15.0752473696522,0.64,539.343333333333,17.75,6.93,320759815.1557,0.322356332585613,127979108.2887,0.393275857141816,0.342572170993506,3193184.7423,-0.77545593728054,235330842.5199,-0.0106032994776797,-9.58052339683491e-08
"70",2018,570,22.0448720396141,10.2075713676335,15.0752787162608,0.64,539.343333333333,17.75,6.93,320779367.0592,0.328471478365174,127988968.0512,0.401010352793364,0.34914891765861,3192791.5131,-0.787675082501067,235330449.2907,-0.0107703780894326,-9.58052339683491e-08
"71",2018,571,22.0417451420206,10.2065955147713,15.0752981100516,0.64,539.343333333333,17.75,6.93,320799267.3433,0.334695585308367,127998756.8236,0.408689160225251,0.355787691651472,3192393.5284,-0.800041999415797,235330051.306,-0.0109394772590292,-9.58052339683491e-08
"72",2018,572,22.0374177905493,10.2055465008938,15.0752732072503,0.64,539.343333333333,17.75,6.93,320819171.7736,0.340920989036647,128008735.3249,0.416516800588184,0.362469818081991,3191997.1828,-0.812357983182821,235329654.9604,-0.0111078799936877,-9.58052339683491e-08
"73",2018,573,22.0013193107739,10.2045186389124,15.0752678687806,0.64,539.34375,17.75,6.93,320839237.6011,0.347196872116285,128018846.3906,0.424448431161352,0.369217677306196,3191600.8372,-0.82467396694986,235329258.6148,-0.0112762827283319,-9.58052197574943e-08
"74",2018,574,21.9985920338206,10.2034862584155,15.0752633280463,0.64,539.4975,17.75,6.93,320859275.2592,0.353463944801192,128028855.1921,0.432299840531414,0.375936370255218,3191205.9689,-0.836944045318106,235328863.7465,-0.0114440577750372,-9.58052339683491e-08
"75",2018,575,21.9975535158154,10.2024226701295,15.07523955568,0.64,539.502857142857,17.64,6.86,320880077.7386,0.359970226611935,128039059.2577,0.440304424922914,0.382869748032093,3190809.6233,-0.84926002908513,235328467.4009,-0.0116124605096815,-9.58052197574943e-08
"76",2018,576,22.0012664156957,10.2013154032491,15.0751930955965,0.64,539.502857142857,17.64,6.86,320900530.7598,0.366367210223828,128049352.0022,0.448378573522106,0.389744812913989,3190411.6386,-0.861626945999859,235328069.4162,-0.0117815596792639,-9.58052197574943e-08
"77",2018,577,22.0010878846972,10.2001941847622,15.0751458447931,0.64,539.502857142857,17.64,6.86,320921174.6816,0.372823900809962,128059708.5725,0.45650279030221,0.39667683720107,3190015.293,-0.873942929766883,235327673.0706,-0.0119499624139223,-9.58052339683491e-08
"78",2018,578,21.9965046271853,10.1990340184989,15.0750753035938,0.64,539.582857142857,17.64,6.86,320941660.3265,0.379231087964499,128070254.729,0.46477572807224,0.403615862565033,3189620.4247,-0.886213008135144,235327278.2023,-0.0121177374606276,-9.58052197574943e-08
"79",2018,579,21.9884826323081,10.1978364846173,15.0749782527163,0.64,539.65,17.64,6.86,320963102.789,0.385937533915424,128080841.1983,0.47308028923851,0.41077785639439,3189209.7826,-0.898973239200288,235326868.0897,-0.0122919896368927,1.32292200305528e-07
"80",2018,580,21.9735671775783,10.1966408749093,15.0748846186767,0.64,539.65,17.64,6.86,320984057.0622,0.392491291472766,128091315.0851,0.481296535006038,0.417805511559209,3188767.8494,-0.912705805216675,235326426.1565,-0.0124797620239576,1.32292186094674e-07
"81",2018,581,21.9430515732997,10.1954445871621,15.0747965287956,0.64,539.65,17.64,6.86,321005050.4745,0.399057290360048,128102047.6059,0.489715666344935,0.424899751807743,3188328.0848,-0.926370984481736,235325985.8624,-0.0126668379760986,-9.58052339683491e-08
"82",2018,582,21.9408989797737,10.194253613547,15.0747120281293,0.64,539.65,17.64,6.86,321026197.8903,0.405671456110099,128112761.8653,0.498120472519417,0.432024345365846,3187889.268,-0.940006711951625,235325547.0456,-0.0128532862402579,-9.58052339683491e-08
"83",2018,583,21.9409646772431,10.1930812734947,15.0746449549427,0.64,539.65,17.64,6.86,321047957.8276,0.41247719698049,128123477.2226,0.506526139942096,0.439286150442072,3187448.9739,-0.953688344820307,235325107.281,-0.0130401372138778,1.32292186094674e-07
"84",2018,584,21.9391263065106,10.1918959075968,15.0745707738736,0.64,539.718,17.62,6.84,321069231.3999,0.419130820033971,128134096.7679,0.514856647593206,0.44641777483956,3187008.6798,-0.967369977688975,235324666.9869,-0.0132272131660045,1.32292186094674e-07
"85",2018,585,21.9368271595533,10.1907161470885,15.0745013460855,0.64,539.806153846154,17.64,6.84,321090407.7022,0.42575402046235,128144849.3469,0.523291513597172,0.453557396362896,3186567.2761,-0.981086090101726,235324225.0537,-0.0134149855530694,-9.58052339683491e-08
"86",2018,586,21.9368739698215,10.1895115185982,15.0744150104141,0.64,539.995384615385,17.67,6.86,321111942.2344,0.432489262567955,128155626.5999,0.531745735132858,0.46078263907981,3186130.0984,-0.994670884423925,235323787.876,-0.0136007373823048,-9.58052339683491e-08
"87",2018,587,21.9341040678573,10.188341031508,15.0743610143776,0.64,540.186923076923,17.66,6.86,321133495.7689,0.439230447922753,128166372.0042,0.540174972939795,0.468005009211424,3185688.1652,-1.0084034504403,235323346.4723,-0.0137882847908486,1.32292186094674e-07
"88",2018,588,21.9330843298466,10.1870547194283,15.0742332759127,0.64,540.348,17.66,6.86,321155137.5321,0.44599922810292,128177351.8007,0.548788079825897,0.475299520646743,3185248.4006,-1.02206862970536,235322906.1782,-0.0139753607429753,-9.58052197574943e-08
"89",2018,589,21.9077426811789,10.1857667601938,15.0741072007599,0.64,540.348,17.66,6.86,321176987.0169,0.452832976272802,128188366.2933,0.557428404085101,0.482648239137163,3184806.4674,-1.03580119572175,235322464.245,-0.0141631331300403,-9.58052339683491e-08
"90",2018,590,21.905406366401,10.1844793065423,15.0739977136768,0.64,540.348,17.62,6.82,321199867.4719,0.4599891755568,128199549.917,0.566201403320747,0.490265312443725,3184369.2897,-1.04938599004393,235322027.0673,-0.0143488849592757,-9.58052339683491e-08
"91",2018,591,21.9115229273763,10.1831969320189,15.0739105998588,0.64,540.348,17.62,6.82,321222653.3842,0.467115805218995,128211080.4222,0.575246513923531,0.497938811263978,3183927.3565,-1.06311855606035,235321585.6636,-0.0145364323678052,1.32292186094674e-07
"92",2018,592,21.8802469403695,10.1817695427532,15.0737210946196,0.64,540.348,17.62,6.82,321245592.2656,0.474290278220124,128222755.406,0.58440496083675,0.505678822405159,3182878.6669,-1.09570537950493,235320536.4445,-0.0149822336223053,-9.58052339683491e-08
"93",2018,593,21.8767940276694,10.1805818979546,15.0737196114744,0.64,540.348,17.62,6.82,321268482.0813,0.481449405200934,128234412.859,0.593549655705061,0.513403941893856,3182480.6822,-1.10807229641966,235320138.4598,-0.015151332791902,-9.58052339683491e-08
"94",2018,594,21.8678832138003,10.1794004919134,15.0737247743684,0.64,540.348,17.62,6.82,321292510.2134,0.488964557400948,128246278.166,0.60285740174821,0.521430078730205,3182087.453,-1.12029144164022,235319745.2306,-0.0153184114036549,-9.58052339683491e-08
"95",2018,595,21.8509304453432,10.178209445042,15.0737303787894,0.64,540.348,17.59,6.78,321315933.5527,0.496290551745389,128258248.5015,0.612247537451012,0.529344463202932,3181689.4683,-1.13265835855495,235319347.2459,-0.0154875105732515,-9.58052339683491e-08
"96",2018,596,21.6744519491051,10.1771025123946,15.0738084912506,0.64,540.348,17.57,6.77,321339909.6565,0.503789431328286,128270298.9767,0.621700538781781,0.537400371470554,3181293.1227,-1.14497434232194,235318950.9003,-0.0156559133079099,-9.58052339683491e-08
"97",2018,597,21.6925425253889,10.1759142994032,15.0738369243864,0.64,540.348,17.57,6.77,321364078.8208,0.511348693425987,128282593.8096,0.631345226633201,0.545554090881851,3180899.8935,-1.1571934875425,235318557.6711,-0.0158229919196629,-9.58052339683491e-08
"98",2018,598,21.6900976325984,10.1746949415051,15.0738459455041,0.64,540.348,17.57,6.77,321388992.076,0.51914068091159,128294977.7591,0.641059822046302,0.553894123936374,3180501.9088,-1.16956040445723,235318159.6864,-0.0159920910892595,-9.58052339683491e-08
"99",2018,599,21.6877699851795,10.1734774014596,15.0738592619901,0.64,540.348,17.57,6.77,321413204.488,0.526713469364395,128307421.7103,0.650821485823158,0.562090858335281,3180105.5632,-1.18187638822425,235317763.3408,-0.0161604938239179,-9.58052339683491e-08
"100",2018,600,21.6794372366883,10.1722477202175,15.0738660844318,0.64,540.348,17.55,6.76,321437186.5791,0.534214221563559,128319726.2548,0.660473791944085,0.570204917894884,3179707.5785,-1.19424330513901,235317365.3561,-0.0163295929935003,-9.58052339683491e-08
"101",2018,601,21.6814728238246,10.1709872899631,15.073854965068,0.64,540.348,17.55,6.76,321461737.5575,0.54189290164436,128332268.0527,0.670312211613933,0.578499238686859,3179314.3493,-1.20646245035952,235316972.1269,-0.0164966716052675,-9.58052339683491e-08
"102",2018,602,21.6594505217738,10.1696616298466,15.0738066941852,0.64,540.348,17.55,6.76,321487049.0109,0.549809431481705,128344928.8931,0.680244014232784,0.586990228507588,3178916.3646,-1.21882936727427,235316574.1422,-0.0166657707748499,-9.58052339683491e-08
"103",2018,603,21.6542689791267,10.1677401312249,15.0733254671977,0.64,540.392,17.55,6.76,321512379.3673,0.557731873510647,128357721.8096,0.690279424014705,0.595514978785545,3176598.9938,-1.29083900016781,235314256.7714,-0.0176503952539093,-9.58052339683491e-08
